#t MKKK MKKK_P MKK MKK_P MKK_PP MAPK MAPK_P MAPK_PP 
##CONCENTRATIONS
90.83 16.6333 83.3667 210.569 41.9086 47.522 260.084 23.5834 16.3329 
90.84 16.6301 83.3699 210.555 41.9129 47.5317 260.075 23.5869 16.3376 
90.85 16.6268 83.3732 210.542 41.9171 47.5413 260.067 23.5904 16.3422 
90.86 16.6236 83.3764 210.528 41.9214 47.551 260.059 23.594 16.3469 
90.87 16.6203 83.3797 210.514 41.9257 47.5606 260.051 23.5975 16.3516 
90.88 16.617 83.383 210.5 41.93 47.5703 260.043 23.601 16.3562 
90.89 16.6138 83.3862 210.486 41.9343 47.5799 260.035 23.6045 16.3609 
90.9 16.6105 83.3895 210.472 41.9386 47.5896 260.026 23.6081 16.3655 
90.91 16.6073 83.3927 210.458 41.9428 47.5993 260.018 23.6116 16.3702 
90.92 16.604 83.396 210.444 41.9471 47.6089 260.01 23.6151 16.3749 
90.93 16.6008 83.3992 210.43 41.9514 47.6186 260.002 23.6186 16.3796 
90.94 16.5975 83.4025 210.416 41.9557 47.6282 259.994 23.6222 16.3842 
90.95 16.5943 83.4057 210.402 41.96 47.6379 259.985 23.6257 16.3889 
90.96 16.591 83.409 210.388 41.9643 47.6475 259.977 23.6292 16.3936 
90.97 16.5878 83.4122 210.374 41.9685 47.6572 259.969 23.6328 16.3982 
90.98 16.5845 83.4155 210.36 41.9728 47.6668 259.961 23.6363 16.4029 
90.99 16.5813 83.4187 210.346 41.9771 47.6765 259.953 23.6398 16.4076 
91 16.578 83.422 210.332 41.9814 47.6862 259.944 23.6433 16.4123 
91.01 16.5748 83.4252 210.319 41.9857 47.6958 259.936 23.6469 16.417 
91.02 16.5716 83.4284 210.305 41.9899 47.7055 259.928 23.6504 16.4217 
91.03 16.5683 83.4317 210.291 41.9942 47.7151 259.92 23.6539 16.4263 
91.04 16.5651 83.4349 210.277 41.9985 47.7248 259.912 23.6575 16.431 
91.05 16.5618 83.4382 210.263 42.0028 47.7345 259.903 23.661 16.4357 
91.06 16.5586 83.4414 210.249 42.0071 47.7441 259.895 23.6645 16.4404 
91.07 16.5554 83.4446 210.235 42.0113 47.7538 259.887 23.6681 16.4451 
91.08 16.5522 83.4478 210.221 42.0156 47.7635 259.879 23.6716 16.4498 
91.09 16.5489 83.4511 210.207 42.0199 47.7731 259.87 23.6751 16.4545 
91.1 16.5457 83.4543 210.193 42.0242 47.7828 259.862 23.6787 16.4592 
91.11 16.5425 83.4575 210.179 42.0285 47.7925 259.854 23.6822 16.4639 
91.12 16.5392 83.4608 210.165 42.0327 47.8021 259.846 23.6857 16.4686 
91.13 16.536 83.464 210.151 42.037 47.8118 259.837 23.6893 16.4733 
91.14 16.5328 83.4672 210.137 42.0413 47.8215 259.829 23.6928 16.478 
91.15 16.5296 83.4704 210.123 42.0456 47.8311 259.821 23.6964 16.4827 
91.16 16.5264 83.4736 210.109 42.0499 47.8408 259.813 23.6999 16.4874 
91.17 16.5231 83.4769 210.095 42.0541 47.8505 259.804 23.7034 16.4921 
91.18 16.5199 83.4801 210.081 42.0584 47.8602 259.796 23.707 16.4968 
91.19 16.5167 83.4833 210.067 42.0627 47.8698 259.788 23.7105 16.5015 
91.2 16.5135 83.4865 210.054 42.067 47.8795 259.78 23.7141 16.5062 
91.21 16.5103 83.4897 210.04 42.0712 47.8892 259.771 23.7176 16.5109 
91.22 16.5071 83.4929 210.026 42.0755 47.8989 259.763 23.7211 16.5157 
91.23 16.5039 83.4961 210.012 42.0798 47.9085 259.755 23.7247 16.5204 
91.24 16.5007 83.4993 209.998 42.0841 47.9182 259.747 23.7282 16.5251 
91.25 16.4974 83.5026 209.984 42.0884 47.9279 259.738 23.7318 16.5298 
91.26 16.4942 83.5058 209.97 42.0926 47.9376 259.73 23.7353 16.5345 
91.27 16.491 83.509 209.956 42.0969 47.9473 259.722 23.7389 16.5393 
91.28 16.4878 83.5122 209.942 42.1012 47.9569 259.714 23.7424 16.544 
91.29 16.4846 83.5154 209.928 42.1055 47.9666 259.705 23.7459 16.5487 
91.3 16.4814 83.5186 209.914 42.1097 47.9763 259.697 23.7495 16.5534 
91.31 16.4782 83.5218 209.9 42.114 47.986 259.689 23.753 16.5582 
91.32 16.475 83.525 209.886 42.1183 47.9957 259.681 23.7566 16.5629 
91.33 16.4718 83.5282 209.872 42.1226 48.0053 259.672 23.7601 16.5676 
91.34 16.4687 83.5313 209.858 42.1268 48.015 259.664 23.7637 16.5724 
91.35 16.4655 83.5345 209.844 42.1311 48.0247 259.656 23.7672 16.5771 
91.36 16.4623 83.5377 209.83 42.1354 48.0344 259.647 23.7708 16.5818 
91.37 16.4591 83.5409 209.816 42.1397 48.0441 259.639 23.7743 16.5866 
91.38 16.4559 83.5441 209.802 42.1439 48.0538 259.631 23.7779 16.5913 
91.39 16.4527 83.5473 209.788 42.1482 48.0635 259.623 23.7814 16.596 
91.4 16.4495 83.5505 209.774 42.1525 48.0731 259.614 23.785 16.6008 
91.41 16.4463 83.5537 209.76 42.1567 48.0828 259.606 23.7885 16.6055 
91.42 16.4432 83.5568 209.746 42.161 48.0925 259.598 23.7921 16.6103 
91.43 16.44 83.56 209.732 42.1653 48.1022 259.589 23.7956 16.615 
91.44 16.4368 83.5632 209.719 42.1696 48.1119 259.581 23.7992 16.6198 
91.45 16.4336 83.5664 209.705 42.1738 48.1216 259.573 23.8028 16.6245 
91.46 16.4304 83.5696 209.691 42.1781 48.1313 259.564 23.8063 16.6293 
91.47 16.4273 83.5727 209.677 42.1824 48.141 259.556 23.8099 16.634 
91.48 16.4241 83.5759 209.663 42.1866 48.1507 259.548 23.8134 16.6388 
91.49 16.4209 83.5791 209.649 42.1909 48.1604 259.539 23.817 16.6435 
91.5 16.4177 83.5823 209.635 42.1952 48.1701 259.531 23.8205 16.6483 
91.51 16.4146 83.5854 209.621 42.1995 48.1798 259.523 23.8241 16.6531 
91.52 16.4114 83.5886 209.607 42.2037 48.1895 259.515 23.8277 16.6578 
91.53 16.4082 83.5918 209.593 42.208 48.1992 259.506 23.8312 16.6626 
91.54 16.4051 83.5949 209.579 42.2123 48.2089 259.498 23.8348 16.6674 
91.55 16.4019 83.5981 209.565 42.2165 48.2186 259.49 23.8383 16.6721 
91.56 16.3988 83.6012 209.551 42.2208 48.2283 259.481 23.8419 16.6769 
91.57 16.3956 83.6044 209.537 42.2251 48.238 259.473 23.8454 16.6817 
91.58 16.3924 83.6076 209.523 42.2293 48.2477 259.465 23.849 16.6864 
91.59 16.3893 83.6107 209.509 42.2336 48.2574 259.456 23.8526 16.6912 
91.6 16.3861 83.6139 209.495 42.2379 48.2671 259.448 23.8561 16.696 
91.61 16.383 83.617 209.481 42.2422 48.2768 259.44 23.8597 16.7007 
91.62 16.3798 83.6202 209.467 42.2464 48.2865 259.431 23.8633 16.7055 
91.63 16.3767 83.6233 209.453 42.2507 48.2962 259.423 23.8668 16.7103 
91.64 16.3735 83.6265 209.439 42.255 48.3059 259.415 23.8704 16.7151 
91.65 16.3704 83.6296 209.425 42.2592 48.3156 259.406 23.874 16.7199 
91.66 16.3672 83.6328 209.411 42.2635 48.3253 259.398 23.8775 16.7246 
91.67 16.3641 83.6359 209.397 42.2678 48.335 259.389 23.8811 16.7294 
91.68 16.3609 83.6391 209.383 42.272 48.3447 259.381 23.8847 16.7342 
91.69 16.3578 83.6422 209.369 42.2763 48.3544 259.373 23.8882 16.739 
91.7 16.3546 83.6454 209.355 42.2806 48.3641 259.364 23.8918 16.7438 
91.71 16.3515 83.6485 209.341 42.2848 48.3739 259.356 23.8954 16.7486 
91.72 16.3483 83.6517 209.327 42.2891 48.3836 259.348 23.8989 16.7534 
91.73 16.3452 83.6548 209.313 42.2934 48.3933 259.339 23.9025 16.7582 
91.74 16.3421 83.6579 209.299 42.2976 48.403 259.331 23.9061 16.763 
91.75 16.3389 83.6611 209.285 42.3019 48.4127 259.323 23.9096 16.7678 
91.76 16.3358 83.6642 209.271 42.3062 48.4224 259.314 23.9132 16.7726 
91.77 16.3327 83.6673 209.257 42.3104 48.4321 259.306 23.9168 16.7774 
91.78 16.3295 83.6705 209.243 42.3147 48.4419 259.297 23.9204 16.7822 
91.79 16.3264 83.6736 209.229 42.319 48.4516 259.289 23.9239 16.787 
91.8 16.3233 83.6767 209.215 42.3232 48.4613 259.281 23.9275 16.7918 
91.81 16.3202 83.6798 209.202 42.3275 48.471 259.272 23.9311 16.7966 
91.82 16.317 83.683 209.188 42.3317 48.4807 259.264 23.9346 16.8014 
91.83 16.3139 83.6861 209.174 42.336 48.4904 259.256 23.9382 16.8062 
91.84 16.3108 83.6892 209.16 42.3403 48.5002 259.247 23.9418 16.811 
91.85 16.3077 83.6923 209.146 42.3445 48.5099 259.239 23.9454 16.8158 
91.86 16.3045 83.6955 209.132 42.3488 48.5196 259.23 23.9489 16.8206 
91.87 16.3014 83.6986 209.118 42.3531 48.5293 259.222 23.9525 16.8255 
91.88 16.2983 83.7017 209.104 42.3573 48.5391 259.214 23.9561 16.8303 
91.89 16.2952 83.7048 209.09 42.3616 48.5488 259.205 23.9597 16.8351 
91.9 16.2921 83.7079 209.076 42.3658 48.5585 259.197 23.9633 16.8399 
91.91 16.289 83.711 209.062 42.3701 48.5682 259.188 23.9668 16.8447 
91.92 16.2858 83.7142 209.048 42.3744 48.578 259.18 23.9704 16.8496 
91.93 16.2827 83.7173 209.034 42.3786 48.5877 259.172 23.974 16.8544 
91.94 16.2796 83.7204 209.02 42.3829 48.5974 259.163 23.9776 16.8592 
91.95 16.2765 83.7235 209.006 42.3872 48.6071 259.155 23.9812 16.864 
91.96 16.2734 83.7266 208.992 42.3914 48.6169 259.146 23.9847 16.8689 
91.97 16.2703 83.7297 208.978 42.3957 48.6266 259.138 23.9883 16.8737 
91.98 16.2672 83.7328 208.964 42.3999 48.6363 259.13 23.9919 16.8785 
91.99 16.2641 83.7359 208.95 42.4042 48.6461 259.121 23.9955 16.8834 
92 16.261 83.739 208.936 42.4085 48.6558 259.113 23.9991 16.8882 
92.01 16.2579 83.7421 208.922 42.4127 48.6655 259.104 24.0027 16.8931 
92.02 16.2548 83.7452 208.908 42.417 48.6753 259.096 24.0062 16.8979 
92.03 16.2517 83.7483 208.894 42.4212 48.685 259.087 24.0098 16.9027 
92.04 16.2486 83.7514 208.88 42.4255 48.6947 259.079 24.0134 16.9076 
92.05 16.2455 83.7545 208.866 42.4298 48.7045 259.071 24.017 16.9124 
92.06 16.2424 83.7576 208.852 42.434 48.7142 259.062 24.0206 16.9173 
92.07 16.2393 83.7607 208.838 42.4383 48.7239 259.054 24.0242 16.9221 
92.08 16.2363 83.7637 208.824 42.4425 48.7337 259.045 24.0278 16.927 
92.09 16.2332 83.7668 208.81 42.4468 48.7434 259.037 24.0313 16.9318 
92.1 16.2301 83.7699 208.796 42.451 48.7531 259.028 24.0349 16.9367 
92.11 16.227 83.773 208.782 42.4553 48.7629 259.02 24.0385 16.9415 
92.12 16.2239 83.7761 208.768 42.4596 48.7726 259.012 24.0421 16.9464 
92.13 16.2208 83.7792 208.754 42.4638 48.7824 259.003 24.0457 16.9512 
92.14 16.2177 83.7823 208.74 42.4681 48.7921 258.995 24.0493 16.9561 
92.15 16.2147 83.7853 208.726 42.4723 48.8019 258.986 24.0529 16.961 
92.16 16.2116 83.7884 208.712 42.4766 48.8116 258.978 24.0565 16.9658 
92.17 16.2085 83.7915 208.698 42.4808 48.8213 258.969 24.0601 16.9707 
92.18 16.2054 83.7946 208.684 42.4851 48.8311 258.961 24.0637 16.9755 
92.19 16.2024 83.7976 208.67 42.4894 48.8408 258.952 24.0673 16.9804 
92.2 16.1993 83.8007 208.656 42.4936 48.8506 258.944 24.0709 16.9853 
92.21 16.1962 83.8038 208.642 42.4979 48.8603 258.935 24.0745 16.9901 
92.22 16.1932 83.8068 208.628 42.5021 48.8701 258.927 24.078 16.995 
92.23 16.1901 83.8099 208.614 42.5064 48.8798 258.918 24.0816 16.9999 
92.24 16.187 83.813 208.6 42.5106 48.8896 258.91 24.0852 17.0048 
92.25 16.1839 83.8161 208.586 42.5149 48.8993 258.902 24.0888 17.0096 
92.26 16.1809 83.8191 208.572 42.5191 48.9091 258.893 24.0924 17.0145 
92.27 16.1778 83.8222 208.558 42.5234 48.9188 258.885 24.096 17.0194 
92.28 16.1748 83.8252 208.544 42.5277 48.9286 258.876 24.0996 17.0243 
92.29 16.1717 83.8283 208.53 42.5319 48.9383 258.868 24.1032 17.0292 
92.3 16.1686 83.8314 208.516 42.5362 48.9481 258.859 24.1068 17.034 
92.31 16.1656 83.8344 208.502 42.5404 48.9578 258.851 24.1104 17.0389 
92.32 16.1625 83.8375 208.488 42.5447 48.9676 258.842 24.114 17.0438 
92.33 16.1595 83.8405 208.474 42.5489 48.9773 258.834 24.1176 17.0487 
92.34 16.1564 83.8436 208.46 42.5532 48.9871 258.825 24.1212 17.0536 
92.35 16.1534 83.8466 208.446 42.5574 48.9968 258.817 24.1248 17.0585 
92.36 16.1503 83.8497 208.432 42.5617 49.0066 258.808 24.1284 17.0634 
92.37 16.1473 83.8527 208.418 42.5659 49.0164 258.8 24.132 17.0683 
92.38 16.1442 83.8558 208.404 42.5702 49.0261 258.791 24.1356 17.0732 
92.39 16.1412 83.8588 208.39 42.5744 49.0359 258.783 24.1393 17.0781 
92.4 16.1381 83.8619 208.376 42.5787 49.0456 258.774 24.1429 17.083 
92.41 16.1351 83.8649 208.362 42.5829 49.0554 258.766 24.1465 17.0879 
92.42 16.1321 83.8679 208.348 42.5872 49.0652 258.757 24.1501 17.0928 
92.43 16.129 83.871 208.334 42.5914 49.0749 258.749 24.1537 17.0977 
92.44 16.126 83.874 208.32 42.5957 49.0847 258.74 24.1573 17.1026 
92.45 16.1229 83.8771 208.306 42.5999 49.0945 258.732 24.1609 17.1075 
92.46 16.1199 83.8801 208.292 42.6042 49.1042 258.723 24.1645 17.1124 
92.47 16.1169 83.8831 208.278 42.6084 49.114 258.715 24.1681 17.1173 
92.48 16.1138 83.8862 208.264 42.6127 49.1237 258.706 24.1717 17.1222 
92.49 16.1108 83.8892 208.25 42.6169 49.1335 258.698 24.1753 17.1271 
92.5 16.1078 83.8922 208.236 42.6212 49.1433 258.689 24.1789 17.1321 
92.51 16.1047 83.8953 208.222 42.6254 49.153 258.68 24.1825 17.137 
92.52 16.1017 83.8983 208.208 42.6297 49.1628 258.672 24.1862 17.1419 
92.53 16.0987 83.9013 208.193 42.6339 49.1726 258.663 24.1898 17.1468 
92.54 16.0957 83.9043 208.179 42.6382 49.1824 258.655 24.1934 17.1517 
92.55 16.0926 83.9074 208.165 42.6424 49.1921 258.646 24.197 17.1567 
92.56 16.0896 83.9104 208.151 42.6467 49.2019 258.638 24.2006 17.1616 
92.57 16.0866 83.9134 208.137 42.6509 49.2117 258.629 24.2042 17.1665 
92.58 16.0836 83.9164 208.123 42.6552 49.2214 258.621 24.2078 17.1714 
92.59 16.0806 83.9194 208.109 42.6594 49.2312 258.612 24.2115 17.1764 
92.6 16.0775 83.9225 208.095 42.6637 49.241 258.604 24.2151 17.1813 
92.61 16.0745 83.9255 208.081 42.6679 49.2508 258.595 24.2187 17.1862 
92.62 16.0715 83.9285 208.067 42.6722 49.2605 258.587 24.2223 17.1912 
92.63 16.0685 83.9315 208.053 42.6764 49.2703 258.578 24.2259 17.1961 
92.64 16.0655 83.9345 208.039 42.6806 49.2801 258.569 24.2295 17.201 
92.65 16.0625 83.9375 208.025 42.6849 49.2899 258.561 24.2332 17.206 
92.66 16.0595 83.9405 208.011 42.6891 49.2996 258.552 24.2368 17.2109 
92.67 16.0565 83.9435 207.997 42.6934 49.3094 258.544 24.2404 17.2159 
92.68 16.0535 83.9465 207.983 42.6976 49.3192 258.535 24.244 17.2208 
92.69 16.0505 83.9495 207.969 42.7019 49.329 258.527 24.2476 17.2257 
92.7 16.0474 83.9526 207.955 42.7061 49.3388 258.518 24.2513 17.2307 
92.71 16.0444 83.9556 207.941 42.7104 49.3485 258.509 24.2549 17.2356 
92.72 16.0414 83.9586 207.927 42.7146 49.3583 258.501 24.2585 17.2406 
92.73 16.0384 83.9616 207.913 42.7189 49.3681 258.492 24.2621 17.2455 
92.74 16.0355 83.9645 207.899 42.7231 49.3779 258.484 24.2657 17.2505 
92.75 16.0325 83.9675 207.885 42.7273 49.3877 258.475 24.2694 17.2555 
92.76 16.0295 83.9705 207.871 42.7316 49.3975 258.467 24.273 17.2604 
92.77 16.0265 83.9735 207.857 42.7358 49.4072 258.458 24.2766 17.2654 
92.78 16.0235 83.9765 207.843 42.7401 49.417 258.449 24.2802 17.2703 
92.79 16.0205 83.9795 207.829 42.7443 49.4268 258.441 24.2839 17.2753 
92.8 16.0175 83.9825 207.815 42.7486 49.4366 258.432 24.2875 17.2802 
92.81 16.0145 83.9855 207.801 42.7528 49.4464 258.424 24.2911 17.2852 
92.82 16.0115 83.9885 207.787 42.757 49.4562 258.415 24.2947 17.2902 
92.83 16.0085 83.9915 207.773 42.7613 49.466 258.406 24.2984 17.2951 
92.84 16.0056 83.9944 207.759 42.7655 49.4758 258.398 24.302 17.3001 
92.85 16.0026 83.9974 207.745 42.7698 49.4856 258.389 24.3056 17.3051 
92.86 15.9996 84.0004 207.731 42.774 49.4953 258.381 24.3093 17.3101 
92.87 15.9966 84.0034 207.717 42.7782 49.5051 258.372 24.3129 17.315 
92.88 15.9936 84.0064 207.703 42.7825 49.5149 258.363 24.3165 17.32 
92.89 15.9907 84.0093 207.689 42.7867 49.5247 258.355 24.3202 17.325 
92.9 15.9877 84.0123 207.675 42.791 49.5345 258.346 24.3238 17.33 
92.91 15.9847 84.0153 207.66 42.7952 49.5443 258.338 24.3274 17.3349 
92.92 15.9817 84.0183 207.646 42.7994 49.5541 258.329 24.331 17.3399 
92.93 15.9788 84.0212 207.632 42.8037 49.5639 258.32 24.3347 17.3449 
92.94 15.9758 84.0242 207.618 42.8079 49.5737 258.312 24.3383 17.3499 
92.95 15.9728 84.0272 207.604 42.8122 49.5835 258.303 24.3419 17.3549 
92.96 15.9699 84.0301 207.59 42.8164 49.5933 258.295 24.3456 17.3599 
92.97 15.9669 84.0331 207.576 42.8206 49.6031 258.286 24.3492 17.3649 
92.98 15.9639 84.0361 207.562 42.8249 49.6129 258.277 24.3529 17.3699 
92.99 15.961 84.039 207.548 42.8291 49.6227 258.269 24.3565 17.3748 
93 15.958 84.042 207.534 42.8334 49.6325 258.26 24.3601 17.3798 
93.01 15.955 84.045 207.52 42.8376 49.6423 258.251 24.3638 17.3848 
93.02 15.9521 84.0479 207.506 42.8418 49.6521 258.243 24.3674 17.3898 
93.03 15.9491 84.0509 207.492 42.8461 49.6619 258.234 24.371 17.3948 
93.04 15.9462 84.0538 207.478 42.8503 49.6717 258.225 24.3747 17.3998 
93.05 15.9432 84.0568 207.464 42.8545 49.6815 258.217 24.3783 17.4048 
93.06 15.9403 84.0597 207.45 42.8588 49.6913 258.208 24.382 17.4098 
93.07 15.9373 84.0627 207.436 42.863 49.7011 258.2 24.3856 17.4149 
93.08 15.9344 84.0656 207.422 42.8673 49.7109 258.191 24.3892 17.4199 
93.09 15.9314 84.0686 207.408 42.8715 49.7207 258.182 24.3929 17.4249 
93.1 15.9285 84.0715 207.394 42.8757 49.7306 258.174 24.3965 17.4299 
93.11 15.9255 84.0745 207.38 42.88 49.7404 258.165 24.4002 17.4349 
93.12 15.9226 84.0774 207.366 42.8842 49.7502 258.156 24.4038 17.4399 
93.13 15.9196 84.0804 207.352 42.8884 49.76 258.148 24.4074 17.4449 
93.14 15.9167 84.0833 207.338 42.8927 49.7698 258.139 24.4111 17.4499 
93.15 15.9137 84.0863 207.323 42.8969 49.7796 258.13 24.4147 17.455 
93.16 15.9108 84.0892 207.309 42.9011 49.7894 258.122 24.4184 17.46 
93.17 15.9079 84.0921 207.295 42.9054 49.7992 258.113 24.422 17.465 
93.18 15.9049 84.0951 207.281 42.9096 49.809 258.104 24.4257 17.47 
93.19 15.902 84.098 207.267 42.9138 49.8189 258.096 24.4293 17.4751 
93.2 15.8991 84.1009 207.253 42.9181 49.8287 258.087 24.433 17.4801 
93.21 15.8961 84.1039 207.239 42.9223 49.8385 258.078 24.4366 17.4851 
93.22 15.8932 84.1068 207.225 42.9265 49.8483 258.07 24.4403 17.4901 
93.23 15.8903 84.1097 207.211 42.9308 49.8581 258.061 24.4439 17.4952 
93.24 15.8873 84.1127 207.197 42.935 49.8679 258.052 24.4476 17.5002 
93.25 15.8844 84.1156 207.183 42.9392 49.8778 258.044 24.4512 17.5052 
93.26 15.8815 84.1185 207.169 42.9435 49.8876 258.035 24.4549 17.5103 
93.27 15.8786 84.1214 207.155 42.9477 49.8974 258.026 24.4585 17.5153 
93.28 15.8756 84.1244 207.141 42.9519 49.9072 258.017 24.4622 17.5204 
93.29 15.8727 84.1273 207.127 42.9562 49.917 258.009 24.4658 17.5254 
93.3 15.8698 84.1302 207.113 42.9604 49.9269 258 24.4695 17.5304 
93.31 15.8669 84.1331 207.099 42.9646 49.9367 257.991 24.4731 17.5355 
93.32 15.864 84.136 207.085 42.9689 49.9465 257.983 24.4768 17.5405 
93.33 15.861 84.139 207.071 42.9731 49.9563 257.974 24.4804 17.5456 
93.34 15.8581 84.1419 207.057 42.9773 49.9662 257.965 24.4841 17.5506 
93.35 15.8552 84.1448 207.042 42.9815 49.976 257.957 24.4877 17.5557 
93.36 15.8523 84.1477 207.028 42.9858 49.9858 257.948 24.4914 17.5607 
93.37 15.8494 84.1506 207.014 42.99 49.9956 257.939 24.495 17.5658 
93.38 15.8465 84.1535 207 42.9942 50.0055 257.93 24.4987 17.5708 
93.39 15.8436 84.1564 206.986 42.9985 50.0153 257.922 24.5024 17.5759 
93.4 15.8407 84.1593 206.972 43.0027 50.0251 257.913 24.506 17.581 
93.41 15.8378 84.1622 206.958 43.0069 50.0349 257.904 24.5097 17.586 
93.42 15.8349 84.1651 206.944 43.0111 50.0448 257.896 24.5133 17.5911 
93.43 15.832 84.168 206.93 43.0154 50.0546 257.887 24.517 17.5961 
93.44 15.8291 84.1709 206.916 43.0196 50.0644 257.878 24.5206 17.6012 
93.45 15.8262 84.1738 206.902 43.0238 50.0743 257.869 24.5243 17.6063 
93.46 15.8233 84.1767 206.888 43.0281 50.0841 257.861 24.528 17.6113 
93.47 15.8204 84.1796 206.874 43.0323 50.0939 257.852 24.5316 17.6164 
93.48 15.8175 84.1825 206.86 43.0365 50.1038 257.843 24.5353 17.6215 
93.49 15.8146 84.1854 206.846 43.0407 50.1136 257.834 24.539 17.6266 
93.5 15.8117 84.1883 206.832 43.045 50.1234 257.826 24.5426 17.6316 
93.51 15.8088 84.1912 206.818 43.0492 50.1333 257.817 24.5463 17.6367 
93.52 15.8059 84.1941 206.803 43.0534 50.1431 257.808 24.5499 17.6418 
93.53 15.803 84.197 206.789 43.0576 50.1529 257.8 24.5536 17.6469 
93.54 15.8001 84.1999 206.775 43.0619 50.1628 257.791 24.5573 17.6519 
93.55 15.7972 84.2028 206.761 43.0661 50.1726 257.782 24.5609 17.657 
93.56 15.7944 84.2056 206.747 43.0703 50.1825 257.773 24.5646 17.6621 
93.57 15.7915 84.2085 206.733 43.0745 50.1923 257.765 24.5683 17.6672 
93.58 15.7886 84.2114 206.719 43.0788 50.2021 257.756 24.5719 17.6723 
93.59 15.7857 84.2143 206.705 43.083 50.212 257.747 24.5756 17.6774 
93.6 15.7828 84.2172 206.691 43.0872 50.2218 257.738 24.5793 17.6825 
93.61 15.7799 84.2201 206.677 43.0914 50.2317 257.73 24.5829 17.6876 
93.62 15.7771 84.2229 206.663 43.0957 50.2415 257.721 24.5866 17.6927 
93.63 15.7742 84.2258 206.649 43.0999 50.2514 257.712 24.5903 17.6978 
93.64 15.7713 84.2287 206.635 43.1041 50.2612 257.703 24.5939 17.7028 
93.65 15.7684 84.2316 206.621 43.1083 50.271 257.694 24.5976 17.7079 
93.66 15.7656 84.2344 206.607 43.1126 50.2809 257.686 24.6013 17.713 
93.67 15.7627 84.2373 206.592 43.1168 50.2907 257.677 24.605 17.7182 
93.68 15.7598 84.2402 206.578 43.121 50.3006 257.668 24.6086 17.7233 
93.69 15.757 84.243 206.564 43.1252 50.3104 257.659 24.6123 17.7284 
93.7 15.7541 84.2459 206.55 43.1294 50.3203 257.651 24.616 17.7335 
93.71 15.7512 84.2488 206.536 43.1337 50.3301 257.642 24.6196 17.7386 
93.72 15.7484 84.2516 206.522 43.1379 50.34 257.633 24.6233 17.7437 
93.73 15.7455 84.2545 206.508 43.1421 50.3498 257.624 24.627 17.7488 
93.74 15.7427 84.2573 206.494 43.1463 50.3597 257.615 24.6307 17.7539 
93.75 15.7398 84.2602 206.48 43.1506 50.3695 257.607 24.6343 17.759 
93.76 15.7369 84.2631 206.466 43.1548 50.3794 257.598 24.638 17.7641 
93.77 15.7341 84.2659 206.452 43.159 50.3892 257.589 24.6417 17.7693 
93.78 15.7312 84.2688 206.438 43.1632 50.3991 257.58 24.6454 17.7744 
93.79 15.7284 84.2716 206.424 43.1674 50.409 257.571 24.6491 17.7795 
93.8 15.7255 84.2745 206.41 43.1717 50.4188 257.563 24.6527 17.7846 
93.81 15.7227 84.2773 206.395 43.1759 50.4287 257.554 24.6564 17.7898 
93.82 15.7198 84.2802 206.381 43.1801 50.4385 257.545 24.6601 17.7949 
93.83 15.717 84.283 206.367 43.1843 50.4484 257.536 24.6638 17.8 
93.84 15.7141 84.2859 206.353 43.1885 50.4582 257.527 24.6674 17.8051 
93.85 15.7113 84.2887 206.339 43.1928 50.4681 257.519 24.6711 17.8103 
93.86 15.7084 84.2916 206.325 43.197 50.478 257.51 24.6748 17.8154 
93.87 15.7056 84.2944 206.311 43.2012 50.4878 257.501 24.6785 17.8205 
93.88 15.7028 84.2972 206.297 43.2054 50.4977 257.492 24.6822 17.8257 
93.89 15.6999 84.3001 206.283 43.2096 50.5075 257.483 24.6859 17.8308 
93.9 15.6971 84.3029 206.269 43.2138 50.5174 257.475 24.6895 17.836 
93.91 15.6942 84.3058 206.255 43.2181 50.5273 257.466 24.6932 17.8411 
93.92 15.6914 84.3086 206.241 43.2223 50.5371 257.457 24.6969 17.8462 
93.93 15.6886 84.3114 206.227 43.2265 50.547 257.448 24.7006 17.8514 
93.94 15.6857 84.3143 206.212 43.2307 50.5568 257.439 24.7043 17.8565 
93.95 15.6829 84.3171 206.198 43.2349 50.5667 257.43 24.708 17.8617 
93.96 15.6801 84.3199 206.184 43.2391 50.5766 257.422 24.7116 17.8668 
